시군구,구,동,단지명,전용면적(㎡),계약년월,단가,계약일,가격,층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시,송파구,가락동,헬리오시티,84.98,202302,2118.145446,11,180000,24,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,가락동,헬리오시티,84.98,202302,2118.145446,11,180000,11,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,가락동,헬리오시티,84.97,202302,2118.394728,17,180000,12,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,가락동,헬리오시티,84.96,202302,2118.644068,19,180000,10,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.79,202302,2122.89185,3,180000,25,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.79,202302,2122.89185,7,180000,13,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.9,202302,2120.141343,17,180000,18,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.9,202302,2120.141343,25,180000,8,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,중구,신당동,청구e편한세상,118.31,202302,1521.42676,18,180000,8,2011,청구로 64,,중개거래,서울 중구
서울특별시,송파구,문정동,올림픽훼밀리타운,117.585,202302,1526.555258,25,179500,6,1988,중대로 24,,중개거래,서울 송파구
서울특별시,양천구,목동,목동신시가지6,95.03,202302,1888.877197,28,179500,2,1986,목동동로 430,,중개거래,서울 양천구
서울특별시,강남구,개포동,래미안블레스티지,59.967,202302,2984.97507,19,179000,7,2019,선릉로 8,,중개거래,서울 강남구
서울특별시,서초구,잠원동,동아,59.92,202302,2987.316422,10,179000,12,2002,신반포로33길 15,,중개거래,서울 서초구
서울특별시,송파구,가락동,헬리오시티,84.99,202302,2106.130133,10,179000,8,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,가락동,헬리오시티,84.99,202302,2106.130133,14,179000,26,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.9,202302,2108.36278,21,179000,15,2008,올림픽로 435,,중개거래,"서울 광진구, 서울 서초구"
서울특별시,양천구,목동,목동신시가지6,95.03,202302,1883.6157,21,179000,8,1986,목동동로 430,,중개거래,서울 양천구
서울특별시,강남구,역삼동,동부센트레빌,84.97,202302,2094.857008,11,178000,18,1998,선릉로 423,,중개거래,서울 강남구
서울특별시,서초구,서초동,롯데캐슬클래식,74.3,202302,2395.693136,9,178000,9,2006,서운로 200,,중개거래,서울 서초구
서울특별시,송파구,가락동,헬리오시티,84.99,202302,2094.364043,1,178000,3,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,가락동,헬리오시티,84.98,202302,2094.610497,2,178000,16,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,문정동,올림픽훼밀리타운,117.585,202302,1513.798529,17,178000,15,1988,중대로 24,,중개거래,서울 송파구
서울특별시,광진구,광장동,광장힐스테이트,84.97,202302,2088.972579,24,177500,18,2012,아차산로 537-17,,중개거래,서울 광진구
서울특별시,송파구,가락동,헬리오시티,84.98,202302,2088.726759,6,177500,13,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,방이동,올림픽선수기자촌2단지,83.06,202302,2137.009391,18,177500,3,1988,양재대로 1218,,중개거래,"서울 강동구, 서울 송파구"
서울특별시,송파구,문정동,올림픽훼밀리타운,117.585,202302,1505.294043,17,177000,7,1988,중대로 24,,중개거래,서울 송파구
서울특별시,송파구,가락동,헬리오시티,84.95,202302,2071.806945,4,176000,17,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.9,202302,2073.027091,19,176000,20,2008,올림픽로 435,,중개거래,"경기 하남시, 서울 송파구"
서울특별시,서초구,반포동,더샵반포리버파크,49.9281,202302,3517.057529,16,175600,5,2022,사평대로 73,,직거래,-
서울특별시,강남구,도곡동,삼익,104.01,202302,1682.530526,23,175000,10,1983,논현로 218,,중개거래,서울 강남구
서울특별시,강남구,역삼동,e-편한세상,59.606,202302,2935.946046,25,175000,10,2005,선릉로69길 20,,중개거래,서울 강남구
서울특별시,송파구,가락동,헬리오시티,84.96,202302,2059.792844,3,175000,11,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.79,202302,2063.922632,2,175000,3,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.9,202302,2061.248528,6,175000,4,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.9,202302,2061.248528,14,175000,33,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,송파구,잠실동,레이크팰리스,84.82,202302,2063.192643,11,175000,7,2006,잠실로 88,,중개거래,서울 송파구
서울특별시,양천구,신정동,목동신시가지14,108.28,202302,1616.180273,21,175000,2,1987,목동동로 130,,중개거래,서울 양천구
서울특별시,송파구,가락동,헬리오시티,84.99,202302,2053.182727,10,174500,32,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,문정동,올림픽훼밀리타운,117.585,202302,1484.032827,16,174500,1,1988,중대로 24,,중개거래,서울 송파구
서울특별시,서초구,서초동,현대아파트,84.34,202302,2063.078018,4,174000,5,1989,효령로72길 14,,중개거래,서울 서초구
서울특별시,송파구,가락동,헬리오시티,84.99,202302,2047.299682,10,174000,16,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,송파구,방이동,올림픽선수기자촌1단지,83.06,202302,2094.871177,18,174000,23,1988,양재대로 1218,,중개거래,서울 송파구
서울특별시,용산구,이촌동,삼익,105.36,202302,1644.83675,20,173300,1,1979,이촌로 260,,직거래,-
서울특별시,강남구,개포동,래미안블레스티지,59.967,202302,2884.920039,11,173000,3,2019,선릉로 8,,중개거래,서울 강남구
서울특별시,강남구,수서동,강남데시앙포레,101.81,202302,1699.243689,13,173000,14,2014,광평로34길 55,,중개거래,서울 강남구
서울특별시,송파구,신천동,파크리오,84.9,202302,2037.691402,11,173000,5,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,강남구,역삼동,e-편한세상,59.606,202302,2885.615542,11,172000,10,2005,선릉로69길 20,,중개거래,서울 강남구
서울특별시,서초구,방배동,삼호2,131.41,202302,1308.880603,22,172000,2,1976,방배로43길 2,,중개거래,서울 서초구
서울특별시,송파구,신천동,파크리오,84.9,202302,2025.912839,3,172000,4,2008,올림픽로 435,,중개거래,"서울 강남구, 서울 송파구"
서울특별시,송파구,신천동,파크리오,84.9,202302,2025.912839,3,172000,4,2008,올림픽로 435,20230302,중개거래,"서울 강남구, 서울 송파구"
서울특별시,강남구,역삼동,역삼푸르지오,59.8848,202302,2847.133162,18,170500,16,2006,언주로 332,,중개거래,서울 강남구
서울특별시,강남구,도곡동,삼성래미안,59.96,202302,2835.223482,11,170000,15,2001,남부순환로 2803,,중개거래,서울 강남구
서울특별시,강남구,역삼동,e-편한세상,59.606,202302,2852.061873,11,170000,11,2005,선릉로69길 20,,중개거래,서울 강남구
서울특별시,강남구,역삼동,역삼푸르지오,59.8848,202302,2838.783798,11,170000,6,2006,언주로 332,,중개거래,서울 강남구
서울특별시,강동구,천호동,대우한강베네시티,164.61,202302,1032.744062,2,170000,22,2007,올림픽로 664,,중개거래,서울 강동구
서울특별시,송파구,문정동,올림픽훼밀리타운,117.585,202302,1445.76264,4,170000,13,1988,중대로 24,,중개거래,서울 송파구
서울특별시,송파구,신천동,장미2,82.45,202302,2061.85567,24,170000,11,1979,올림픽로35길 104,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,84.9,202302,2002.355713,14,170000,3,2008,올림픽로 435,,중개거래,서울 송파구
서울특별시,영등포구,여의도동,삼부,77.69,202302,2188.183807,11,170000,7,1975,국제금융로7길 27,,중개거래,서울 영등포구
서울특별시,영등포구,여의도동,삼부,77.69,202302,2188.183807,11,170000,7,1975,국제금융로7길 27,20230215,중개거래,서울 영등포구
서울특별시,용산구,한남동,장미1,75.31,202302,2257.336343,9,170000,2,1976,우사단로10길 39-96,,중개거래,서울 용산구
서울특별시,서초구,잠원동,동아,59.92,202302,2833.778371,22,169800,3,2002,신반포로33길 15,,중개거래,서울 서초구
서울특별시,강남구,개포동,개포래미안포레스트,59.92,202302,2820.427236,21,169000,14,2020,개포로 264,,중개거래,"서울 강남구, 서울 송파구"
서울특별시,강남구,역삼동,e-편한세상,59.606,202302,2835.285038,28,169000,18,2005,선릉로69길 20,,중개거래,서울 강남구
서울특별시,서초구,잠원동,훼미리,84.83,202302,1992.219734,23,169000,1,1992,잠원로 202-11,,중개거래,서울 서초구
서울특별시,송파구,오금동,현대(2-4차),130.93,202302,1290.766058,8,169000,13,1984,오금로35길 17,,중개거래,서울 송파구
서울특별시,송파구,오금동,현대(2-4차),130.93,202302,1290.766058,19,169000,11,1984,오금로35길 17,,중개거래,서울 송파구
서울특별시,강남구,도곡동,삼성래미안,59.96,202302,2801.867912,13,168000,19,2001,남부순환로 2803,,중개거래,서울 강남구
서울특별시,마포구,용강동,e편한세상마포리버파크,84.98,202302,1976.93575,11,168000,15,2016,토정로31길 24,,중개거래,서울 마포구
서울특별시,서초구,서초동,서초센트럴IPARK,80.5332,202302,2086.096169,20,168000,27,2020,반포대로18길 36,,중개거래,서울 서초구
서울특별시,양천구,목동,목동신시가지7,66.6,202302,2515.015015,16,167500,4,1986,목동로 212,,중개거래,서울 양천구
서울특별시,송파구,가락동,헬리오시티,84.99,202302,1964.937051,15,167000,26,2018,송파대로 345,,직거래,-
서울특별시,송파구,방이동,올림픽선수기자촌1단지,83.06,202302,2010.594751,4,167000,7,1988,양재대로 1218,,중개거래,서울 송파구
서울특별시,강남구,일원동,상록수,74.54,202302,2220.284411,10,165500,4,1993,광평로10길 15,,중개거래,서울 강남구
서울특별시,송파구,가락동,헬리오시티,84.98,202302,1947.517063,12,165500,2,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,광진구,자양동,이튼타워리버5차,159.97,202302,1031.443396,8,165000,5,2009,능동로4길 40,,중개거래,서울 강남구
서울특별시,서초구,방배동,삼호1동~3동,116.13,202302,1420.821493,2,165000,5,1975,방배로43길 21,,중개거래,서울 서초구
서울특별시,서초구,서초동,유원서초,84.87,202302,1944.149876,18,165000,5,1993,서초중앙로24길 43,,중개거래,서울 서초구
서울특별시,강남구,도곡동,도곡렉슬,59.9772,202302,2742.708896,22,164500,14,2006,선릉로 221,,중개거래,서울 강남구
서울특별시,송파구,가락동,헬리오시티,84.95,202302,1936.433196,7,164500,1,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,강남구,수서동,강남데시앙포레,84.92,202302,1931.229392,28,164000,10,2014,광평로34길 55,,중개거래,서울 강남구
서울특별시,강남구,역삼동,래미안그레이튼,59.97,202302,2734.700684,17,164000,10,2009,도곡로43길 20,,중개거래,서울 강남구
서울특별시,강서구,마곡동,마곡엠밸리7단지,114.86,202302,1427.825178,24,164000,13,2014,마곡서로 133,,중개거래,서울 강서구
서울특별시,양천구,신정동,목동신시가지13,98.63,202302,1662.780087,28,164000,15,1987,목동동로 100,,중개거래,서울 양천구
서울특별시,마포구,아현동,마포래미안푸르지오4단지,84.8919,202302,1920.08896,22,163000,9,2014,마포대로 195,,중개거래,서울 마포구
서울특별시,마포구,염리동,마포프레스티지자이,84.8079,202302,1921.990758,9,163000,8,2021,대흥로24길 24,,중개거래,"서울 마포구, 서울 은평구"
서울특별시,송파구,문정동,올림픽훼밀리타운,84.751,202302,1923.281141,18,163000,4,1988,중대로 24,,중개거래,서울 송파구
서울특별시,송파구,잠실동,리센츠,59.99,202302,2717.11952,27,163000,14,2008,올림픽로 135,,중개거래,서울 송파구
서울특별시,송파구,잠실동,잠실엘스,59.96,202302,2718.478986,2,163000,17,2008,올림픽로 99,,중개거래,서울 송파구
서울특별시,송파구,잠실동,잠실엘스,59.96,202302,2718.478986,16,163000,23,2008,올림픽로 99,,중개거래,서울 송파구
서울특별시,송파구,잠실동,잠실엘스,59.96,202302,2718.478986,25,163000,22,2008,올림픽로 99,,중개거래,서울 송파구
서울특별시,영등포구,여의도동,시범,79.24,202302,2053.255931,3,162700,12,1971,63로 45,,중개거래,서울 영등포구
서울특별시,강남구,도곡동,도곡렉슬,59.9772,202302,2709.362891,7,162500,12,2006,선릉로 221,,중개거래,서울 강남구
서울특별시,강남구,수서동,삼성,84.97,202302,1906.555255,4,162000,12,1997,광평로31길 27,,중개거래,서울 강남구
서울특별시,송파구,잠실동,잠실엘스,59.96,202302,2701.801201,17,162000,24,2008,올림픽로 99,,중개거래,서울 송파구
서울특별시,서초구,잠원동,신반포청구,59.91,202302,2697.379402,25,161600,16,1998,신반포로33길 66,,중개거래,서울 서초구
서울특별시,강남구,역삼동,역삼래미안,59.4,202302,2710.43771,11,161000,16,2005,선릉로69길 19,,중개거래,서울 강남구
서울특별시,강남구,역삼동,역삼래미안,59.4,202302,2710.43771,25,161000,6,2005,선릉로69길 19,,중개거래,"서울 강남구, 서울 금천구"
서울특별시,강남구,도곡동,도곡렉슬,59.9772,202302,2667.680385,11,160000,23,2006,선릉로 221,,중개거래,서울 강남구
서울특별시,강동구,고덕동,고덕그라시움,84.24,202302,1899.335233,4,160000,23,2019,고덕로 333,,중개거래,서울 강동구
서울특별시,마포구,대흥동,신촌그랑자이(1단지),84.99,202302,1882.574421,21,160000,16,2020,대흥로 175,,중개거래,서울 마포구
